seg_path,steer,throttle,brake
dataset_01/imageSEG/frame_228526_seg.png,0.0,0.1199999973177909,0.0
dataset_01/imageSEG/frame_228576_seg.png,-0.050000000745058,0.6600000262260437,0.0
dataset_01/imageSEG/frame_228626_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_228676_seg.png,0.0,0.8500000238418579,0.0
dataset_01/imageSEG/frame_228726_seg.png,-0.050000000745058,0.2899999916553497,0.0
dataset_01/imageSEG/frame_228776_seg.png,0.0,0.1400000005960464,0.0
dataset_01/imageSEG/frame_228826_seg.png,-0.050000000745058,0.1800000071525573,0.0
dataset_01/imageSEG/frame_228876_seg.png,0.0,0.449999988079071,0.0
dataset_01/imageSEG/frame_228926_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_228976_seg.png,0.0,0.6600000262260437,0.0
dataset_01/imageSEG/frame_229026_seg.png,0.0,0.5199999809265137,0.0
dataset_01/imageSEG/frame_229076_seg.png,0.0,0.1099999994039535,0.0
dataset_01/imageSEG/frame_229126_seg.png,0.0,0.1099999994039535,0.0
dataset_01/imageSEG/frame_229176_seg.png,0.0,0.2000000029802322,0.0
dataset_01/imageSEG/frame_229226_seg.png,0.0,0.2899999916553497,0.0
dataset_01/imageSEG/frame_229276_seg.png,0.0,0.3700000047683716,0.0
dataset_01/imageSEG/frame_229326_seg.png,0.0,0.3899999856948852,0.0
dataset_01/imageSEG/frame_229376_seg.png,0.0,0.4399999976158142,0.0
dataset_01/imageSEG/frame_229426_seg.png,0.0,0.4799999892711639,0.0
dataset_01/imageSEG/frame_229476_seg.png,0.0,0.5299999713897705,0.0
dataset_01/imageSEG/frame_229526_seg.png,0.0,0.5400000214576721,0.0
dataset_01/imageSEG/frame_229576_seg.png,0.0,0.5600000023841858,0.0
dataset_01/imageSEG/frame_229626_seg.png,0.0,0.5799999833106995,0.0
dataset_01/imageSEG/frame_229676_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_229726_seg.png,0.0,0.6899999976158142,0.0
dataset_01/imageSEG/frame_229776_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_229826_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_229876_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_229926_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_229976_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_230026_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_230076_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_230126_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_230176_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_230226_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_230276_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_230326_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_230376_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_230426_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_230476_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_230526_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_230576_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_230626_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_230676_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_230726_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_230776_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_230826_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_230876_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_230926_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_230976_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_231026_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_231076_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_231126_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_231176_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_231226_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231276_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231326_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231376_seg.png,0.0799999982118606,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231426_seg.png,0.0599999986588954,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231476_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231526_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231576_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231626_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231676_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231726_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231776_seg.png,0.1500000059604644,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231826_seg.png,0.1700000017881393,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231876_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231926_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_231976_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232026_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232076_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232126_seg.png,0.0900000035762786,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232176_seg.png,0.1099999994039535,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232226_seg.png,0.0599999986588954,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232276_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232326_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_232376_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232426_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232476_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232526_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232576_seg.png,-0.050000000745058,0.699999988079071,0.0
dataset_01/imageSEG/frame_232626_seg.png,-0.75,0.699999988079071,0.0
dataset_01/imageSEG/frame_232676_seg.png,-0.9100000262260436,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232726_seg.png,-0.0700000002980232,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232776_seg.png,-0.0599999986588954,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232826_seg.png,-0.050000000745058,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232876_seg.png,-0.050000000745058,0.7099999785423279,0.0
dataset_01/imageSEG/frame_232926_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_232976_seg.png,-0.050000000745058,0.6899999976158142,0.0
dataset_01/imageSEG/frame_233026_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_233076_seg.png,0.0,0.1800000071525573,0.0
dataset_01/imageSEG/frame_233126_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_233176_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_233226_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_233276_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_233326_seg.png,0.0,0.1700000017881393,0.0
dataset_01/imageSEG/frame_233376_seg.png,0.0,0.800000011920929,0.0
dataset_01/imageSEG/frame_233426_seg.png,0.0,0.959999978542328,0.0
dataset_01/imageSEG/frame_233476_seg.png,0.0,0.9700000286102296,0.0
dataset_01/imageSEG/frame_233526_seg.png,0.0,0.7599999904632568,0.0
dataset_01/imageSEG/frame_233576_seg.png,0.0,0.3100000023841858,0.0
dataset_01/imageSEG/frame_233626_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_233676_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_233726_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_233776_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_233826_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_233876_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_233926_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_233976_seg.png,0.0700000002980232,0.0,0.0
dataset_01/imageSEG/frame_234026_seg.png,0.25,0.0,0.0
dataset_01/imageSEG/frame_234076_seg.png,0.2899999916553497,0.0,0.0
dataset_01/imageSEG/frame_234126_seg.png,0.3000000119209289,0.0,0.0
dataset_01/imageSEG/frame_234176_seg.png,0.2899999916553497,0.0,0.0
dataset_01/imageSEG/frame_234226_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_234276_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_234326_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_234376_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_234426_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_234476_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_234526_seg.png,-0.0700000002980232,0.0,0.0
dataset_01/imageSEG/frame_234576_seg.png,-0.8700000047683716,0.0,0.0
dataset_01/imageSEG/frame_234626_seg.png,-0.7400000095367432,0.0,0.0
dataset_01/imageSEG/frame_234676_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_234726_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_234776_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_234826_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_234876_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_234926_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_234976_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_235026_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_235076_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_235126_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_235176_seg.png,0.0,0.270000010728836,0.0
dataset_01/imageSEG/frame_235226_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_235276_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_235326_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_235376_seg.png,0.0,0.9800000190734864,0.0
dataset_01/imageSEG/frame_235426_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_235476_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_235526_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_235576_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_235626_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_235676_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_235726_seg.png,0.0,0.9200000166893004,0.0
dataset_01/imageSEG/frame_235776_seg.png,0.0,0.8700000047683716,0.0
dataset_01/imageSEG/frame_235826_seg.png,0.0,0.8600000143051147,0.0
dataset_01/imageSEG/frame_235876_seg.png,0.0,0.8600000143051147,0.0
dataset_01/imageSEG/frame_235926_seg.png,0.0,0.8600000143051147,0.0
dataset_01/imageSEG/frame_235976_seg.png,0.0,0.8500000238418579,0.0
dataset_01/imageSEG/frame_236026_seg.png,0.0,0.8399999737739563,0.0
dataset_01/imageSEG/frame_236076_seg.png,0.0,0.8399999737739563,0.0
dataset_01/imageSEG/frame_236126_seg.png,0.0,0.8399999737739563,0.0
dataset_01/imageSEG/frame_236176_seg.png,0.0,0.8399999737739563,0.0
dataset_01/imageSEG/frame_236226_seg.png,0.0,0.8299999833106995,0.0
dataset_01/imageSEG/frame_236276_seg.png,0.0,0.8199999928474426,0.0
dataset_01/imageSEG/frame_236326_seg.png,-0.050000000745058,0.8100000023841858,0.0
dataset_01/imageSEG/frame_236376_seg.png,0.0,0.800000011920929,0.0
dataset_01/imageSEG/frame_236426_seg.png,0.0,0.7699999809265137,0.0
dataset_01/imageSEG/frame_236476_seg.png,0.0,0.5099999904632568,0.0
dataset_01/imageSEG/frame_236526_seg.png,-0.0799999982118606,0.0,0.0
dataset_01/imageSEG/frame_236576_seg.png,-0.0900000035762786,0.0,0.0
dataset_01/imageSEG/frame_236626_seg.png,-0.0900000035762786,0.0,0.0
dataset_01/imageSEG/frame_236676_seg.png,-0.0900000035762786,0.0,0.0
dataset_01/imageSEG/frame_236726_seg.png,-0.0799999982118606,0.0,0.0
dataset_01/imageSEG/frame_236776_seg.png,-0.0700000002980232,0.0,0.0
dataset_01/imageSEG/frame_236826_seg.png,-0.0599999986588954,0.0,0.0
dataset_01/imageSEG/frame_236876_seg.png,-0.0700000002980232,0.0,0.0
dataset_01/imageSEG/frame_236926_seg.png,-0.0799999982118606,0.0,0.0
dataset_01/imageSEG/frame_236976_seg.png,-0.0599999986588954,0.0,0.0
dataset_01/imageSEG/frame_237026_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_237076_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_237126_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_237176_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_237226_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_237276_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_237326_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_237376_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_237426_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_237476_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_237526_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_237576_seg.png,0.0,0.4399999976158142,0.0
dataset_01/imageSEG/frame_237626_seg.png,0.0,0.9300000071525574,0.0
dataset_01/imageSEG/frame_237676_seg.png,0.0700000002980232,1.0,0.0
dataset_01/imageSEG/frame_237726_seg.png,0.0900000035762786,1.0,0.0
dataset_01/imageSEG/frame_237776_seg.png,0.0900000035762786,0.5799999833106995,0.0
dataset_01/imageSEG/frame_237826_seg.png,0.0599999986588954,0.0,0.0
dataset_01/imageSEG/frame_237876_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_237926_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_237976_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_238026_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_238076_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_238126_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_238176_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_238226_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_238276_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_238326_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_238376_seg.png,0.0,0.5199999809265137,0.0
dataset_01/imageSEG/frame_238426_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_238476_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_238526_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_238576_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_238626_seg.png,0.0,0.800000011920929,0.0
dataset_01/imageSEG/frame_238676_seg.png,0.050000000745058,0.6399999856948853,0.0
dataset_01/imageSEG/frame_238726_seg.png,0.0599999986588954,0.270000010728836,0.0
dataset_01/imageSEG/frame_238776_seg.png,0.0700000002980232,0.0,0.0
dataset_01/imageSEG/frame_238826_seg.png,0.0799999982118606,0.0,0.0
dataset_01/imageSEG/frame_238876_seg.png,0.0799999982118606,0.0,0.0
dataset_01/imageSEG/frame_238926_seg.png,0.0799999982118606,0.0,0.0
dataset_01/imageSEG/frame_238976_seg.png,0.0700000002980232,0.0,0.0
dataset_01/imageSEG/frame_239026_seg.png,0.0700000002980232,0.0,0.0
dataset_01/imageSEG/frame_239076_seg.png,0.0700000002980232,0.0,0.0
dataset_01/imageSEG/frame_239126_seg.png,0.1099999994039535,0.0,0.0
dataset_01/imageSEG/frame_239176_seg.png,0.1199999973177909,0.0,0.0
dataset_01/imageSEG/frame_239226_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_239276_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_239326_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_239376_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_239426_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_239476_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_239526_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_239576_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_239626_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_239676_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_239726_seg.png,0.0,0.7599999904632568,0.0
dataset_01/imageSEG/frame_239776_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_239826_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_239876_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_239926_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_239976_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_240026_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_240076_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_240126_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_240176_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_240226_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_240276_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_240326_seg.png,0.0,0.800000011920929,0.0
dataset_01/imageSEG/frame_240376_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_240426_seg.png,0.0,0.6200000047683716,0.0
dataset_01/imageSEG/frame_240476_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_240526_seg.png,0.0,0.6800000071525574,0.0
dataset_01/imageSEG/frame_240576_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_240626_seg.png,0.0,0.7400000095367432,0.0
dataset_01/imageSEG/frame_240676_seg.png,0.0,0.75,0.0
dataset_01/imageSEG/frame_240726_seg.png,0.0,0.7400000095367432,0.0
dataset_01/imageSEG/frame_240776_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_240826_seg.png,0.0,0.5299999713897705,0.0
dataset_01/imageSEG/frame_240876_seg.png,0.0,0.1299999952316284,0.0
dataset_01/imageSEG/frame_240926_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_240976_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_241026_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_241076_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_241126_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_241176_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_241226_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_241276_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_241326_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_241376_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_241426_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_241476_seg.png,0.0,0.3499999940395355,0.0
dataset_01/imageSEG/frame_241526_seg.png,0.0,0.6899999976158142,0.0
dataset_01/imageSEG/frame_241576_seg.png,0.0,0.7799999713897705,0.0
dataset_01/imageSEG/frame_241626_seg.png,0.0,0.7900000214576721,0.0
dataset_01/imageSEG/frame_241676_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_241726_seg.png,0.0,0.6100000143051147,0.0
dataset_01/imageSEG/frame_241776_seg.png,0.0,0.2899999916553497,0.0
dataset_01/imageSEG/frame_241826_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_241876_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_241926_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_241976_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_242026_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_242076_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_242126_seg.png,0.0,0.0,0.2000000029802322
dataset_01/imageSEG/frame_242176_seg.png,0.0,0.0,0.5299999713897705
dataset_01/imageSEG/frame_242226_seg.png,0.0,0.0,0.9100000262260436
dataset_01/imageSEG/frame_242276_seg.png,0.0,0.0,1.0
dataset_01/imageSEG/frame_242326_seg.png,0.0,0.0,1.0
dataset_01/imageSEG/frame_242376_seg.png,0.0,0.0,1.0
dataset_01/imageSEG/frame_242426_seg.png,0.0,0.0,0.5600000023841858
dataset_01/imageSEG/frame_242476_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_242526_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_242576_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_242626_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_242676_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_242726_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_242776_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_242826_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_242876_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_242926_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_242976_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_243026_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_243076_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_243126_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_243176_seg.png,0.0,0.9900000095367432,0.0
dataset_01/imageSEG/frame_243226_seg.png,0.0,0.8399999737739563,0.0
dataset_01/imageSEG/frame_243276_seg.png,0.0,0.7400000095367432,0.0
dataset_01/imageSEG/frame_243326_seg.png,0.0,0.6899999976158142,0.0
dataset_01/imageSEG/frame_243376_seg.png,0.0,0.6700000166893005,0.0
dataset_01/imageSEG/frame_243426_seg.png,0.0,0.6700000166893005,0.0
dataset_01/imageSEG/frame_243476_seg.png,0.0,0.6700000166893005,0.0
dataset_01/imageSEG/frame_243526_seg.png,0.0,0.6600000262260437,0.0
dataset_01/imageSEG/frame_243576_seg.png,0.0,0.6499999761581421,0.0
dataset_01/imageSEG/frame_243626_seg.png,0.0,0.6600000262260437,0.0
dataset_01/imageSEG/frame_243676_seg.png,0.0,0.6499999761581421,0.0
dataset_01/imageSEG/frame_243726_seg.png,0.0,0.6499999761581421,0.0
dataset_01/imageSEG/frame_243776_seg.png,0.0,0.6600000262260437,0.0
dataset_01/imageSEG/frame_243826_seg.png,0.0,0.6499999761581421,0.0
dataset_01/imageSEG/frame_243876_seg.png,0.0,0.6499999761581421,0.0
dataset_01/imageSEG/frame_243926_seg.png,0.0,0.6499999761581421,0.0
dataset_01/imageSEG/frame_243976_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_244026_seg.png,0.0,0.6299999952316284,0.0
dataset_01/imageSEG/frame_244076_seg.png,0.0,0.4399999976158142,0.0
dataset_01/imageSEG/frame_244126_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244176_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244226_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244276_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244326_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244376_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244426_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244476_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244526_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244576_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244626_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244676_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244726_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244776_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244826_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244876_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244926_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_244976_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_245026_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_245076_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_245126_seg.png,0.0,0.1800000071525573,0.0
dataset_01/imageSEG/frame_245176_seg.png,0.0,0.4199999868869781,0.0
dataset_01/imageSEG/frame_245226_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_245276_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_245326_seg.png,0.0,0.8799999952316284,0.0
dataset_01/imageSEG/frame_245376_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_245426_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_245476_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_245526_seg.png,0.1199999973177909,1.0,0.0
dataset_01/imageSEG/frame_245576_seg.png,0.1500000059604644,1.0,0.0
dataset_01/imageSEG/frame_245626_seg.png,0.1500000059604644,1.0,0.0
dataset_01/imageSEG/frame_245676_seg.png,0.3100000023841858,1.0,0.0
dataset_01/imageSEG/frame_245726_seg.png,0.9200000166893004,1.0,0.0
dataset_01/imageSEG/frame_245776_seg.png,1.0,1.0,0.0
dataset_01/imageSEG/frame_245826_seg.png,1.0,1.0,0.0
dataset_01/imageSEG/frame_245876_seg.png,1.0,1.0,0.0
dataset_01/imageSEG/frame_245926_seg.png,1.0,1.0,0.0
dataset_01/imageSEG/frame_245976_seg.png,1.0,1.0,0.0
dataset_01/imageSEG/frame_246026_seg.png,1.0,1.0,0.0
dataset_01/imageSEG/frame_246076_seg.png,1.0,1.0,0.0
dataset_01/imageSEG/frame_246126_seg.png,1.0,1.0,0.0
dataset_01/imageSEG/frame_246176_seg.png,1.0,1.0,0.0
dataset_01/imageSEG/frame_246226_seg.png,0.0,1.0,0.0
dataset_01/imageSEG/frame_246276_seg.png,0.0,0.6200000047683716,0.0
dataset_01/imageSEG/frame_246326_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_246376_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_246426_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_246476_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_246526_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_246576_seg.png,-0.0700000002980232,0.0,0.0
dataset_01/imageSEG/frame_246626_seg.png,-1.0,0.0,0.0
dataset_01/imageSEG/frame_246676_seg.png,-1.0,0.0,0.0
dataset_01/imageSEG/frame_246726_seg.png,-1.0,0.0,0.0
dataset_01/imageSEG/frame_246776_seg.png,-0.270000010728836,0.0,0.0
dataset_01/imageSEG/frame_246826_seg.png,0.0,0.0,0.0
