image_seg_name,curvature,steer,throttle,brake
frame_49262_seg.png,1,0.54,0.57,0.0
frame_49312_seg.png,1,0.55,0.38,0.0
frame_49362_seg.png,1,0.58,0.38,0.0
frame_49412_seg.png,0,0.58,0.39,0.0
frame_49462_seg.png,0,0.58,0.39,0.0
frame_49512_seg.png,1,0.58,0.4,0.0
frame_49562_seg.png,1,0.7,0.47,0.0
frame_49612_seg.png,1,0.7,0.48,0.0
frame_49662_seg.png,1,0.7,0.49,0.0
frame_49712_seg.png,0,0.7,0.49,0.0
frame_49762_seg.png,0,0.7,0.48,0.0
frame_49812_seg.png,0,0.56,0.45,0.0
frame_49862_seg.png,0,0.42,0.4,0.0
frame_49912_seg.png,0,0.28,0.37,0.0
frame_49962_seg.png,0,0.14,0.32,0.0
frame_50012_seg.png,0,0.13,0.34,0.0
frame_50062_seg.png,0,0.27,1.0,0.0
frame_50112_seg.png,0,0.41,1.0,0.0
frame_50162_seg.png,0,0.55,1.0,0.0
frame_50212_seg.png,0,0.69,1.0,0.0
frame_50262_seg.png,0,0.7,1.0,0.0
frame_50312_seg.png,0,0.7,1.0,0.0
frame_50362_seg.png,0,0.7,1.0,0.0
frame_50412_seg.png,0,0.7,1.0,0.0
frame_50462_seg.png,0,0.7,1.0,0.0
frame_50512_seg.png,0,0.69,1.0,0.0
frame_50562_seg.png,0,0.68,1.0,0.0
frame_50612_seg.png,0,0.66,1.0,0.0
frame_50662_seg.png,0,0.63,1.0,0.0
frame_50712_seg.png,0,0.61,1.0,0.0
frame_50762_seg.png,0,0.59,1.0,0.0
frame_50812_seg.png,0,0.57,1.0,0.0
frame_50862_seg.png,0,0.56,1.0,0.0
frame_50912_seg.png,0,0.55,1.0,0.0
frame_50962_seg.png,1,0.54,1.0,0.0
frame_51012_seg.png,1,0.44,1.0,0.0
frame_51062_seg.png,1,0.32,1.0,0.0
frame_51112_seg.png,1,0.07,1.0,0.0
frame_51162_seg.png,1,0.07,1.0,0.0
frame_51212_seg.png,1,-0.42,1.0,0.0
frame_51262_seg.png,1,-0.57,1.0,0.0
frame_51312_seg.png,1,-0.7,1.0,0.0
frame_51362_seg.png,1,-0.7,1.0,0.0
frame_51412_seg.png,1,-0.7,1.0,0.0
frame_51462_seg.png,1,-0.7,1.0,0.0
frame_51512_seg.png,1,-0.58,1.0,0.0
frame_51562_seg.png,0,-0.58,1.0,0.0
frame_51612_seg.png,0,-0.04,0.51,0.0
frame_51662_seg.png,0,0.24,1.0,0.0
frame_51712_seg.png,0,0.52,1.0,0.0
frame_51762_seg.png,0,0.67,1.0,0.0
frame_51812_seg.png,0,0.67,1.0,0.0
frame_51862_seg.png,0,0.54,1.0,0.0
frame_51912_seg.png,0,0.4,1.0,0.0
frame_51962_seg.png,0,0.27,1.0,0.0
frame_52012_seg.png,0,0.13,1.0,0.0
frame_53012_seg.png,0,0.01,1.0,0.0
frame_53062_seg.png,0,-0.0,1.0,0.0
frame_53112_seg.png,0,-0.0,1.0,0.0
frame_53162_seg.png,0,-0.0,1.0,0.0
frame_53212_seg.png,0,-0.0,0.0,0.0
frame_53262_seg.png,0,-0.0,0.0,0.0
frame_53312_seg.png,0,-0.0,0.0,0.0
frame_53362_seg.png,0,-0.0,1.0,0.0
frame_53412_seg.png,0,-0.0,1.0,0.0
frame_53462_seg.png,0,-0.0,1.0,0.0
frame_53512_seg.png,0,-0.0,1.0,0.0
frame_53562_seg.png,0,-0.0,1.0,0.0
frame_53612_seg.png,0,-0.0,1.0,0.0
frame_53662_seg.png,0,-0.0,1.0,0.0
frame_53712_seg.png,0,-0.0,1.0,0.0
frame_53762_seg.png,0,-0.0,1.0,0.0
frame_53812_seg.png,0,-0.0,1.0,0.0
frame_53862_seg.png,0,-0.0,1.0,0.0
frame_53912_seg.png,0,-0.0,1.0,0.0
frame_53962_seg.png,0,-0.0,1.0,0.0
frame_54012_seg.png,0,-0.0,1.0,0.0
frame_54062_seg.png,0,-0.0,1.0,0.0
frame_54112_seg.png,0,-0.0,1.0,0.0
frame_54112_seg.png,0,-0.0,1.0,0.0
frame_54212_seg.png,0,-0.0,1.0,0.0
frame_54262_seg.png,0,-0.0,1.0,0.0
frame_54312_seg.png,0,-0.0,1.0,0.0
frame_54362_seg.png,0,-0.0,1.0,0.0
frame_54412_seg.png,0,-0.0,1.0,0.0
frame_54462_seg.png,0,-0.0,1.0,0.0
frame_54512_seg.png,0,-0.0,1.0,0.0
frame_54562_seg.png,0,-0.0,1.0,0.0
frame_54612_seg.png,0,-0.0,1.0,0.0
frame_54662_seg.png,0,-0.0,1.0,0.0
frame_54712_seg.png,0,-0.0,1.0,0.0
frame_54762_seg.png,0,-0.0,1.0,0.0
frame_54812_seg.png,0,-0.0,1.0,0.0
frame_54862_seg.png,1,-0.0,1.0,0.0
frame_54912_seg.png,1,-0.0,1.0,0.0
frame_54962_seg.png,1,-0.0,1.0,0.0
frame_55012_seg.png,1,-0.0,1.0,0.0
frame_55062_seg.png,1,-0.0,1.0,0.0
frame_55112_seg.png,0,-0.0,1.0,0.0
frame_55162_seg.png,0,-0.0,1.0,0.0
frame_55212_seg.png,0,-0.0,1.0,0.0
frame_55262_seg.png,0,-0.0,1.0,0.0
frame_55312_seg.png,0,-0.0,1.0,0.0
frame_55362_seg.png,0,-0.0,1.0,0.0
frame_55362_seg.png,0,-0.0,1.0,0.0
frame_55462_seg.png,0,-0.0,1.0,0.0
frame_55512_seg.png,0,-0.0,1.0,0.0
frame_56562_seg.png,1,-0.0,0.31,0.0
frame_56612_seg.png,0,-0.0,0.76,0.0
frame_56662_seg.png,1,-0.0,0.99,0.0
frame_56712_seg.png,1,-0.0,1.0,0.0
frame_56762_seg.png,0,-0.0,1.0,0.0
frame_56812_seg.png,0,-0.0,1.0,0.0
frame_56862_seg.png,0,-0.0,0.73,0.0
frame_56912_seg.png,0,-0.0,0.0,0.0
frame_56962_seg.png,0,-0.0,0.0,0.0
frame_57012_seg.png,0,-0.0,0.73,0.0
frame_57062_seg.png,0,-0.0,0.98,0.0
frame_57112_seg.png,0,-0.0,1.0,0.0
frame_57162_seg.png,0,-0.0,1.0,0.0
frame_57212_seg.png,0,-0.0,1.0,0.0
frame_57262_seg.png,0,-0.0,1.0,0.0
frame_57312_seg.png,0,-0.0,1.0,0.0
frame_57362_seg.png,0,-0.0,1.0,0.0
frame_57412_seg.png,0,-0.0,1.0,0.0
frame_57462_seg.png,1,-0.0,1.0,0.0
frame_57512_seg.png,1,-0.0,1.0,0.0
frame_57562_seg.png,0,-0.0,1.0,0.0
frame_57612_seg.png,0,-0.0,1.0,0.0
frame_57662_seg.png,0,-0.0,1.0,0.0
frame_57712_seg.png,0,-0.0,1.0,0.0
frame_57762_seg.png,0,-0.0,1.0,0.0
frame_57812_seg.png,0,-0.0,1.0,0.0
frame_57862_seg.png,0,-0.0,0.55,0.0
frame_57912_seg.png,0,-0.0,0.0,0.0
frame_57962_seg.png,0,-0.0,0.0,0.0
frame_58012_seg.png,0,-0.0,0.0,0.0
frame_58062_seg.png,1,-0.0,0.0,0.0
frame_58112_seg.png,0,-0.0,0.54,0.0
frame_58162_seg.png,1,-0.01,0.94,0.0
frame_58212_seg.png,0,-0.01,1.0,0.0
frame_58262_seg.png,0,-0.01,1.0,0.0
frame_58312_seg.png,1,-0.01,1.0,0.0
frame_58362_seg.png,1,-0.01,0.0,0.0
frame_58412_seg.png,1,-0.02,0.0,0.0
frame_58462_seg.png,0,-0.16,0.0,0.0
frame_58512_seg.png,1,-0.3,0.0,0.0
frame_58562_seg.png,1,-0.3,0.0,0.0
frame_58612_seg.png,1,-0.3,0.0,0.0
frame_58662_seg.png,0,-0.29,0.0,0.0
frame_58712_seg.png,0,-0.15,0.0,0.0
frame_58762_seg.png,0,-0.01,0.0,0.0
frame_58812_seg.png,1,-0.0,0.0,0.0
frame_58862_seg.png,1,-0.0,0.0,0.0
frame_58912_seg.png,0,-0.0,0.13,0.0
frame_58962_seg.png,1,-0.0,0.13,0.0
frame_59012_seg.png,1,-0.0,0.49,0.0
frame_59062_seg.png,0,0.01,0.51,0.0
frame_59112_seg.png,1,0.15,0.55,0.0
frame_59162_seg.png,1,0.29,0.56,0.0
frame_59212_seg.png,1,0.43,0.58,0.0
frame_59262_seg.png,1,0.54,0.6,0.0
frame_59312_seg.png,1,0.52,0.6,0.0
frame_59362_seg.png,1,0.38,0.6,0.0
frame_59412_seg.png,1,0.24,0.6,0.0
frame_59462_seg.png,0,0.1,0.59,0.0
frame_59512_seg.png,0,-0.0,0.59,0.0
frame_59562_seg.png,0,-0.0,0.58,0.0
frame_59612_seg.png,0,-0.0,0.55,0.0
frame_59662_seg.png,1,-0.0,0.55,0.0
frame_59662_seg.png,1,-0.0,0.55,0.0
frame_59762_seg.png,1,-0.0,0.44,0.0
frame_59812_seg.png,1,-0.0,0.44,0.0
frame_59862_seg.png,1,-0.0,0.44,0.0
frame_59912_seg.png,1,-0.0,0.45,0.0
frame_59962_seg.png,1,-0.02,0.46,0.0
frame_60012_seg.png,1,-0.03,0.47,0.0
frame_60062_seg.png,1,-0.03,0.47,0.0
frame_60062_seg.png,1,-0.03,0.47,0.0
frame_60162_seg.png,1,-0.03,1.0,0.0
frame_60212_seg.png,1,-0.02,1.0,0.0
frame_60262_seg.png,0,-0.02,1.0,0.0
frame_60312_seg.png,0,-0.03,0.98,0.0
frame_60362_seg.png,0,-0.14,0.78,0.0
frame_60412_seg.png,1,-0.15,0.63,0.0
frame_60462_seg.png,1,-0.15,0.42,0.0
frame_60512_seg.png,1,-0.14,0.41,0.0
frame_60562_seg.png,1,-0.12,0.42,0.0
frame_60612_seg.png,0,-0.01,0.43,0.0
frame_60662_seg.png,1,-0.01,0.43,0.0
frame_60712_seg.png,1,-0.01,0.43,0.0
frame_60762_seg.png,0,-0.02,0.43,0.0
frame_60812_seg.png,0,-0.02,0.43,0.0
frame_60862_seg.png,1,-0.02,0.43,0.0
frame_61862_seg.png,1,-0.0,0.67,0.0
frame_61912_seg.png,1,0.0,0.71,0.0
frame_61962_seg.png,1,0.01,0.7,0.0
frame_62012_seg.png,1,0.14,0.68,0.0
frame_62062_seg.png,1,0.14,0.68,0.0
frame_62062_seg.png,1,0.14,0.68,0.0
frame_62162_seg.png,1,0.56,0.67,0.0
frame_62212_seg.png,1,0.69,0.66,0.0
frame_62262_seg.png,1,0.7,0.65,0.0
frame_62312_seg.png,1,0.7,0.65,0.0
frame_62362_seg.png,1,0.7,0.65,0.0
frame_62412_seg.png,1,0.7,0.65,0.0
frame_62462_seg.png,1,0.7,0.64,0.0
frame_62512_seg.png,1,0.57,0.58,0.0
frame_62562_seg.png,1,0.43,0.5,0.0
frame_62612_seg.png,1,0.29,0.49,0.0
frame_62662_seg.png,1,0.15,0.49,0.0
frame_62712_seg.png,1,0.01,0.46,0.0
frame_62762_seg.png,1,-0.0,0.36,0.0
frame_62812_seg.png,1,-0.0,0.23,0.0
frame_62862_seg.png,1,-0.0,0.2,0.0
frame_62912_seg.png,1,-0.01,0.19,0.0
frame_62962_seg.png,1,-0.14,0.24,0.0
frame_63012_seg.png,1,-0.28,0.29,0.0
frame_63062_seg.png,1,-0.41,0.43,0.0
frame_63112_seg.png,1,-0.55,0.53,0.0
frame_63162_seg.png,1,-0.69,0.53,0.0
frame_63212_seg.png,1,-0.7,0.53,0.0
frame_63262_seg.png,1,-0.7,0.53,0.0
frame_63312_seg.png,1,-0.7,0.53,0.0
frame_63362_seg.png,1,-0.7,0.53,0.0
frame_63412_seg.png,1,-0.7,0.53,0.0
frame_63462_seg.png,1,-0.7,0.53,0.0
frame_63512_seg.png,1,-0.7,0.53,0.0
frame_63512_seg.png,1,-0.7,0.53,0.0
frame_63612_seg.png,0,-0.28,0.49,0.0
frame_63662_seg.png,0,-0.14,0.52,0.0
frame_63712_seg.png,0,-0.0,0.59,0.0
frame_63762_seg.png,0,0.0,0.69,0.0
frame_63812_seg.png,0,0.01,0.82,0.0
frame_63862_seg.png,0,0.02,0.91,0.0
frame_63912_seg.png,0,0.12,1.0,0.0
frame_64912_seg.png,1,-0.66,0.79,0.0
frame_64962_seg.png,1,-0.7,0.77,0.0
frame_65012_seg.png,1,-0.7,0.75,0.0
frame_65062_seg.png,1,-0.56,0.74,0.0
frame_65112_seg.png,1,-0.42,0.73,0.0
frame_65162_seg.png,1,-0.28,0.72,0.0
frame_65212_seg.png,1,-0.14,0.71,0.0
frame_65262_seg.png,1,-0.0,0.72,0.0
frame_65312_seg.png,1,-0.0,0.83,0.0
frame_65362_seg.png,1,-0.0,0.91,0.0
frame_65412_seg.png,1,-0.0,1.0,0.0
frame_65462_seg.png,1,-0.0,1.0,0.0
frame_65512_seg.png,1,-0.0,1.0,0.0
frame_65562_seg.png,1,-0.0,1.0,0.0
frame_65612_seg.png,1,-0.0,1.0,0.0
frame_65662_seg.png,1,-0.0,1.0,0.0
frame_65712_seg.png,1,-0.0,1.0,0.0
frame_65762_seg.png,1,-0.0,1.0,0.0
frame_65812_seg.png,0,-0.0,1.0,0.0
frame_65862_seg.png,0,-0.0,1.0,0.0
frame_65912_seg.png,0,-0.0,1.0,0.0
frame_65962_seg.png,0,-0.0,1.0,0.0
frame_66012_seg.png,0,-0.0,1.0,0.0
frame_66062_seg.png,0,-0.0,1.0,0.0
frame_66112_seg.png,0,-0.0,1.0,0.0
frame_66112_seg.png,0,-0.0,1.0,0.0
frame_66212_seg.png,0,-0.0,1.0,0.0
frame_66262_seg.png,0,-0.0,1.0,0.0
frame_66312_seg.png,0,-0.0,1.0,0.0
frame_66362_seg.png,0,-0.0,1.0,0.0
frame_66412_seg.png,0,-0.0,1.0,0.0
frame_66462_seg.png,0,-0.01,1.0,0.0
frame_66512_seg.png,0,-0.01,1.0,0.0
frame_66562_seg.png,0,-0.01,1.0,0.0
frame_66612_seg.png,0,-0.01,1.0,0.0
frame_66662_seg.png,0,-0.01,1.0,0.0
frame_66712_seg.png,0,-0.01,1.0,0.0
frame_66762_seg.png,0,-0.01,1.0,0.0
frame_66812_seg.png,0,-0.02,1.0,0.0
frame_66862_seg.png,0,-0.03,1.0,0.0
frame_66912_seg.png,0,-0.03,1.0,0.0
frame_66962_seg.png,0,-0.03,1.0,0.0
frame_67012_seg.png,1,-0.03,0.44,0.0
frame_67062_seg.png,1,-0.03,0.44,0.0
frame_67062_seg.png,0,-0.03,0.44,0.0
frame_67162_seg.png,0,-0.01,0.49,0.0
frame_67212_seg.png,0,-0.01,0.5,0.0
frame_67262_seg.png,1,-0.01,0.51,0.0
frame_67312_seg.png,0,-0.01,0.53,0.0
frame_67362_seg.png,1,-0.01,0.56,0.0
frame_67412_seg.png,0,-0.02,0.87,0.0
frame_67462_seg.png,1,-0.02,1.0,0.0
frame_67512_seg.png,1,-0.04,1.0,0.0
frame_68512_seg.png,1,-0.66,1.0,0.0
frame_68562_seg.png,1,-0.52,1.0,0.0
frame_68612_seg.png,1,-0.39,1.0,0.0
frame_68662_seg.png,1,-0.25,1.0,0.0
frame_68712_seg.png,1,-0.1,0.0,0.0
frame_68762_seg.png,1,0.0,0.0,0.0
frame_68812_seg.png,1,0.0,0.0,0.0
frame_68862_seg.png,1,0.01,1.0,0.0
frame_68912_seg.png,1,0.01,1.0,0.0
frame_68962_seg.png,1,0.01,1.0,0.0
frame_69012_seg.png,1,0.0,1.0,0.0
frame_70012_seg.png,1,0.7,1.0,0.0
frame_70062_seg.png,1,0.7,1.0,0.0
frame_71062_seg.png,1,-0.54,1.0,0.0
frame_71112_seg.png,1,-0.67,1.0,0.0
frame_71162_seg.png,1,-0.7,1.0,0.0
frame_71212_seg.png,1,-0.7,1.0,0.0
frame_71262_seg.png,1,-0.7,1.0,0.0
frame_71312_seg.png,1,-0.56,0.85,0.0
frame_71362_seg.png,1,-0.42,0.16,0.0
frame_71412_seg.png,1,-0.28,0.31,0.0
frame_71462_seg.png,1,-0.14,0.64,0.0
frame_71512_seg.png,1,-0.01,0.65,0.0
frame_71562_seg.png,1,-0.0,0.8,0.0
frame_71612_seg.png,1,-0.0,1.0,0.0
frame_71662_seg.png,1,-0.0,1.0,0.0
frame_71712_seg.png,1,-0.0,1.0,0.0
frame_71762_seg.png,1,-0.0,1.0,0.0
frame_71812_seg.png,1,-0.0,1.0,0.0
frame_71862_seg.png,1,-0.0,1.0,0.0
frame_71912_seg.png,1,-0.0,1.0,0.0
frame_71962_seg.png,1,-0.01,1.0,0.0
frame_72012_seg.png,1,-0.15,1.0,0.0
frame_72062_seg.png,1,-0.29,1.0,0.0
frame_72112_seg.png,1,-0.43,1.0,0.0
frame_72162_seg.png,1,-0.44,1.0,0.0
frame_72212_seg.png,1,-0.44,0.94,0.0
frame_72262_seg.png,1,-0.3,0.73,0.0
frame_72312_seg.png,0,-0.16,0.71,0.0
frame_72362_seg.png,0,-0.02,0.69,0.0
frame_72412_seg.png,0,-0.0,0.0,0.0
frame_72462_seg.png,0,-0.0,0.0,0.0
frame_72512_seg.png,0,-0.0,0.29,0.0
frame_72562_seg.png,0,-0.0,0.45,0.0
frame_72612_seg.png,0,0.0,0.87,0.0
frame_72662_seg.png,0,0.01,1.0,0.0
frame_72712_seg.png,0,0.01,1.0,0.0
frame_72762_seg.png,0,0.01,1.0,0.0
frame_72812_seg.png,0,0.01,1.0,0.0
frame_72862_seg.png,0,0.01,1.0,0.0
frame_72912_seg.png,0,0.0,1.0,0.0
frame_72962_seg.png,0,0.0,1.0,0.0
frame_73012_seg.png,0,-0.0,1.0,0.0
frame_74012_seg.png,0,-0.0,1.0,0.0
frame_74062_seg.png,0,-0.0,1.0,0.0
frame_74112_seg.png,0,-0.0,1.0,0.0
frame_74162_seg.png,0,0.0,1.0,0.0
frame_74212_seg.png,0,0.0,1.0,0.0
frame_74262_seg.png,0,0.0,1.0,0.0
frame_74312_seg.png,0,0.0,1.0,0.0
frame_74362_seg.png,0,0.0,1.0,0.0
frame_74412_seg.png,0,0.0,1.0,0.0
frame_74462_seg.png,0,0.01,0.73,0.0
frame_74512_seg.png,0,0.01,0.69,0.0
frame_74562_seg.png,0,0.01,0.73,0.0
frame_74612_seg.png,0,0.01,1.0,0.0
frame_74662_seg.png,0,0.0,1.0,0.0
frame_74712_seg.png,0,0.0,1.0,0.0
frame_74762_seg.png,0,0.0,1.0,0.0
frame_74812_seg.png,0,0.0,1.0,0.0
frame_74862_seg.png,0,0.0,1.0,0.0
frame_74912_seg.png,0,0.01,1.0,0.0
frame_74962_seg.png,0,0.01,1.0,0.0
frame_75012_seg.png,0,0.01,1.0,0.0
frame_75062_seg.png,0,0.0,1.0,0.0
frame_75112_seg.png,0,0.0,1.0,0.0
frame_75162_seg.png,0,0.0,1.0,0.0
frame_75212_seg.png,0,-0.0,1.0,0.0
frame_75262_seg.png,0,-0.0,1.0,0.0
frame_75312_seg.png,0,-0.0,1.0,0.0
frame_75362_seg.png,0,0.0,1.0,0.0
frame_75412_seg.png,0,0.0,1.0,0.0
frame_75462_seg.png,0,0.0,1.0,0.0
frame_75512_seg.png,0,0.0,1.0,0.0
frame_75562_seg.png,0,0.0,1.0,0.0
frame_75612_seg.png,0,0.0,1.0,0.0
frame_75662_seg.png,0,0.0,1.0,0.0
frame_75712_seg.png,0,0.0,1.0,0.0
frame_75762_seg.png,0,0.0,1.0,0.0
frame_75812_seg.png,0,0.0,1.0,0.0
frame_75862_seg.png,0,0.0,1.0,0.0
frame_75912_seg.png,0,0.0,1.0,0.0
frame_75962_seg.png,0,0.0,1.0,0.0
frame_76012_seg.png,0,0.0,1.0,0.0
frame_76062_seg.png,0,0.0,1.0,0.0
frame_76112_seg.png,1,0.0,1.0,0.0
frame_76162_seg.png,0,0.0,1.0,0.0
frame_76212_seg.png,1,0.0,1.0,0.0
frame_76262_seg.png,1,0.0,1.0,0.0
frame_76312_seg.png,1,0.0,1.0,0.0
frame_76362_seg.png,1,0.0,1.0,0.0
frame_76412_seg.png,1,0.0,1.0,0.0
frame_76462_seg.png,0,0.0,1.0,0.0
frame_76512_seg.png,0,0.0,1.0,0.0
frame_76562_seg.png,0,0.0,1.0,0.0
frame_76612_seg.png,0,0.01,1.0,0.0
frame_76662_seg.png,0,0.01,1.0,0.0
frame_76712_seg.png,0,0.01,1.0,0.0
frame_76762_seg.png,0,0.01,1.0,0.0
frame_76812_seg.png,0,0.01,1.0,0.0
frame_76862_seg.png,0,0.01,1.0,0.0
frame_76912_seg.png,1,0.01,1.0,0.0
frame_76962_seg.png,1,0.01,1.0,0.0
frame_77012_seg.png,1,0.01,1.0,0.0
frame_77062_seg.png,1,0.01,1.0,0.0
frame_77112_seg.png,1,0.0,1.0,0.0
frame_77162_seg.png,0,0.0,1.0,0.0
frame_77212_seg.png,0,0.0,0.0,0.0
frame_77262_seg.png,1,-0.0,0.0,0.0
frame_77312_seg.png,0,-0.0,0.0,0.0
frame_77362_seg.png,0,-0.0,0.0,0.0
frame_77412_seg.png,0,-0.0,0.0,0.0
frame_77462_seg.png,0,-0.0,0.0,0.0
frame_77512_seg.png,0,-0.0,0.08,0.0
frame_77562_seg.png,0,-0.0,0.09,0.0
frame_77612_seg.png,0,-0.0,0.2,0.0
frame_77662_seg.png,0,-0.0,0.34,0.0
frame_77712_seg.png,0,-0.0,0.58,0.0
frame_77762_seg.png,0,-0.0,0.95,0.0
frame_77812_seg.png,0,-0.0,1.0,0.0
frame_77862_seg.png,0,-0.0,1.0,0.0
frame_77912_seg.png,0,-0.0,1.0,0.0
frame_77962_seg.png,0,-0.0,1.0,0.0
frame_78012_seg.png,0,-0.0,1.0,0.0
frame_78062_seg.png,0,-0.0,1.0,0.0
frame_78112_seg.png,0,-0.0,0.0,0.0
frame_78162_seg.png,0,-0.0,0.0,0.0
frame_78212_seg.png,0,-0.01,0.0,0.0
frame_78262_seg.png,0,-0.0,0.0,0.0
frame_78312_seg.png,0,-0.0,0.11,0.0
frame_78362_seg.png,0,-0.0,0.29,0.0
frame_78412_seg.png,0,-0.0,0.36,0.0
frame_78462_seg.png,0,-0.0,0.39,0.0
frame_78512_seg.png,0,-0.0,0.47,0.0
frame_78562_seg.png,0,-0.0,0.47,0.0
frame_78612_seg.png,0,-0.0,0.49,0.0
frame_78662_seg.png,0,-0.0,0.49,0.0
frame_78712_seg.png,0,-0.0,0.53,0.0
frame_79712_seg.png,0,-0.0,0.0,0.0
frame_79762_seg.png,0,-0.0,0.0,0.0
frame_79812_seg.png,1,-0.0,0.0,0.0
frame_79862_seg.png,1,-0.0,0.0,0.0
frame_79912_seg.png,0,-0.0,0.0,0.0
frame_79962_seg.png,0,-0.0,0.0,0.0
frame_80962_seg.png,1,-0.01,0.0,0.0
frame_81012_seg.png,1,-0.01,0.0,0.0
frame_81012_seg.png,1,-0.01,0.0,0.0
frame_81112_seg.png,1,0.25,0.0,0.0
frame_81162_seg.png,1,0.25,0.07,0.0
frame_81212_seg.png,1,0.38,0.13,0.0
frame_81262_seg.png,1,0.4,0.16,0.0
frame_81312_seg.png,1,0.42,0.18,0.0
frame_81362_seg.png,1,0.55,0.28,0.0
frame_81412_seg.png,1,0.55,0.28,0.0
frame_81412_seg.png,1,0.55,0.28,0.0
frame_81512_seg.png,1,0.7,0.39,0.0
frame_81562_seg.png,1,0.7,0.39,0.0
frame_81562_seg.png,1,0.7,0.39,0.0
frame_81662_seg.png,0,0.28,0.17,0.0
frame_81712_seg.png,0,0.14,0.11,0.0
frame_81762_seg.png,0,-0.0,0.0,0.0
frame_82762_seg.png,1,0.7,0.75,0.0
frame_82812_seg.png,1,0.7,0.79,0.0
frame_82862_seg.png,1,0.7,0.81,0.0
frame_82912_seg.png,1,0.7,0.81,0.0
frame_82962_seg.png,1,0.7,0.8,0.0
frame_83012_seg.png,1,0.7,0.77,0.0
frame_83062_seg.png,1,0.7,0.78,0.0
frame_83112_seg.png,1,0.7,0.77,0.0
frame_83162_seg.png,1,0.7,0.79,0.0
frame_83212_seg.png,1,0.7,1.0,0.0
frame_83262_seg.png,1,0.7,1.0,0.0
frame_83312_seg.png,1,0.7,1.0,0.0
frame_83362_seg.png,1,0.7,1.0,0.0
frame_83412_seg.png,1,0.7,1.0,0.0
frame_83462_seg.png,1,0.7,1.0,0.0
frame_83512_seg.png,1,0.7,1.0,0.0
frame_83562_seg.png,1,0.7,1.0,0.0
frame_83612_seg.png,1,0.7,1.0,0.0
frame_83662_seg.png,0,0.7,1.0,0.0
frame_83712_seg.png,0,0.7,1.0,0.0
frame_83762_seg.png,1,0.7,1.0,0.0
frame_83812_seg.png,1,0.42,1.0,0.0
frame_83862_seg.png,1,0.15,1.0,0.0
frame_83912_seg.png,1,-0.13,1.0,0.0
frame_83962_seg.png,1,-0.4,1.0,0.0
frame_84012_seg.png,1,-0.68,1.0,0.0
frame_84062_seg.png,1,-0.68,1.0,0.0
frame_84112_seg.png,1,-0.68,1.0,0.0
frame_84162_seg.png,1,-0.68,1.0,0.0
frame_84212_seg.png,1,-0.68,1.0,0.0
frame_84262_seg.png,1,-0.68,1.0,0.0
frame_84312_seg.png,1,-0.68,1.0,0.0
frame_85312_seg.png,0,0.66,1.0,0.0
frame_85362_seg.png,0,0.53,1.0,0.0
frame_85412_seg.png,0,0.4,1.0,0.0
frame_85462_seg.png,0,0.27,1.0,0.0
frame_85512_seg.png,0,0.13,0.65,0.0
frame_85562_seg.png,0,0.03,0.0,0.0
frame_85612_seg.png,0,0.02,0.0,0.0
frame_85662_seg.png,0,0.02,0.0,0.0
frame_85712_seg.png,0,-0.0,0.0,0.0
frame_85762_seg.png,0,-0.01,0.0,0.0
frame_85812_seg.png,0,-0.01,0.58,0.0
frame_85862_seg.png,0,-0.01,1.0,0.0
frame_85912_seg.png,0,-0.01,1.0,0.0
frame_85962_seg.png,0,-0.01,1.0,0.0
frame_86012_seg.png,0,-0.01,1.0,0.0
frame_86062_seg.png,0,-0.01,1.0,0.0
frame_86112_seg.png,0,-0.01,1.0,0.0
frame_86162_seg.png,0,-0.01,1.0,0.0
frame_86212_seg.png,0,-0.01,1.0,0.0
frame_86262_seg.png,0,-0.01,1.0,0.0
frame_86312_seg.png,0,-0.01,1.0,0.0
frame_86362_seg.png,0,-0.01,1.0,0.0
frame_86412_seg.png,0,-0.01,1.0,0.0
frame_86462_seg.png,0,-0.01,1.0,0.0
frame_86512_seg.png,0,-0.01,1.0,0.0
frame_86562_seg.png,0,-0.01,1.0,0.0
frame_86612_seg.png,0,-0.01,1.0,0.0
frame_86662_seg.png,0,-0.01,1.0,0.0
frame_86712_seg.png,0,-0.01,1.0,0.0
frame_86762_seg.png,0,-0.01,1.0,0.0
frame_86812_seg.png,0,-0.01,1.0,0.0
frame_86862_seg.png,0,-0.01,1.0,0.0
frame_86912_seg.png,0,-0.01,1.0,0.0
frame_86962_seg.png,0,-0.01,1.0,0.0
frame_87012_seg.png,0,-0.01,0.83,0.0
frame_87062_seg.png,0,-0.01,0.0,0.0
frame_87112_seg.png,0,-0.01,0.0,0.0
frame_87162_seg.png,0,-0.01,0.0,0.0
frame_87212_seg.png,0,-0.01,0.79,0.0
frame_87262_seg.png,0,-0.01,1.0,0.0
frame_87312_seg.png,0,-0.01,1.0,0.0
frame_87362_seg.png,0,-0.01,1.0,0.0
frame_87362_seg.png,0,-0.01,1.0,0.0
frame_87462_seg.png,0,-0.01,0.51,0.0
frame_87512_seg.png,0,-0.01,0.53,0.0
frame_87562_seg.png,0,-0.01,0.66,0.0
frame_87612_seg.png,0,-0.01,0.72,0.0
frame_87662_seg.png,0,-0.02,0.78,0.0
frame_87712_seg.png,0,-0.03,0.82,0.0
frame_87762_seg.png,0,-0.04,0.83,0.0
frame_87812_seg.png,0,-0.14,0.84,0.0
frame_87862_seg.png,0,-0.28,0.84,0.0
frame_87912_seg.png,0,-0.28,0.84,0.0
